route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
140017,BRAVO:ARR,163,Willemstad via Oud Gastel - Roosendaal Tolberg,,3,ee4a9a,000000,
140019,BRAVO:ARR,164,Roosendaal via Hoogerheide - Ossendrecht Postbaan,,3,fdb515,000000,
140021,BRAVO:ARR,170,Breda via Rijen - Gilze AZC,,3,f9e63d,000000,
140023,BRAVO:ARR,171,Breda - Bavel,,3,409599,000000,
140025,BRAVO:ARR,172,Breda - Lage Zwaluwe,,3,f15b67,000000,
140027,BRAVO:ARR,173,Breda via Zevenbergen - Fijnaart,,3,00757a,ffffff,
140029,BRAVO:ARR,175,Chaam - Ulicoten,,3,00757a,ffffff,
140031,BRAVO:ARR,176,Breda via Galder - Meersel Dreef,,3,953192,ffffff,
140033,BRAVO:ARR,177,Lage Zwaluwe - Port of Moerdijk,,3,77c043,000000,
140035,BRAVO:ARR,180,Werkendam - Sleeuwijk Tol,,3,f9ed32,000000,
140037,BRAVO:ARR,200,Dinteloord - Fijnaart,,3,953192,ffffff,
140039,BRAVO:ARR,205,Rijen via Oosterhout - 's Gravenmoer,,3,953192,ffffff,
140041,BRAVO:ARR,206,Waalwijk via 's-Gravenmoer - Rijen,,3,953192,ffffff,
140043,BRAVO:ARR,208,Waalwijk - Wijk en Aalburg Kromme Nol,,3,953192,ffffff,
140045,BRAVO:ARR,210,Klundert - Oudenbosch,,3,953192,ffffff,
140047,BRAVO:ARR,211,Nispen via Roosendaal - Oudenbosch,,3,953192,ffffff,
140049,BRAVO:ARR,212,Steenbergen via Moerstraten - Wouw,,3,953192,ffffff,
140051,BRAVO:ARR,213,Oud Gastel via Kruisland - Steenbergen,,3,953192,ffffff,
140053,BRAVO:ARR,214,Anna Jacobapolder - Steenbergen,,3,953192,ffffff,
140055,BRAVO:ARR,215,Grauwe Polder via Centrum - Leur,,3,953192,ffffff,
140057,BRAVO:ARR,216,Prinsenbeek - Etten-Leur,,3,953192,ffffff,
140059,BRAVO:ARR,218,Zevenbergschen Hoek - Zevenbergen,,3,953192,ffffff,
140061,BRAVO:ARR,219,Zevenbergen - Etten-Leur,,3,953192,ffffff,
140063,BRAVO:ARR,220,Klein Zundert - Roosendaal,,3,953192,ffffff,
140065,BRAVO:ARR,221,Almkerk via Giessen en Sleeuwijk - Almkerk,,3,953192,ffffff,
140067,BRAVO:ARR,223,Almkerk - Waalwijk,,3,953192,ffffff,
140069,BRAVO:ARR,224,Drimmelen via Made - Oosterhout,,3,953192,ffffff,
140071,BRAVO:ARR,225,Zundert - Etten-Leur,,3,953192,ffffff,
140073,BRAVO:ARR,226,Buurstede/Den Hout - Oosterhout,,3,953192,ffffff,
140075,BRAVO:ARR,227,Hank via Wijk en Aalburg - Waalwijk,,3,953192,ffffff,
140077,BRAVO:ARR,228,Almkerk - Wijk en Aalburg Kromme Nol,,3,953192,ffffff,
140079,BRAVO:ARR,229,Almkerk - Raamsdonksveer,,3,953192,ffffff,
140099,BRAVO:ARR,500,Oosterhout - Utrecht,,3,5c2d91,ffffff,
140101,BRAVO:ARR,501,Breda - Utrecht,,3,5c2d91,ffffff,
140103,BRAVO:ARR,502,Breda - Gorinchem,,3,5c2d91,ffffff,
140858,BRAVO:ARR,90,Oss - 's-Hertogenbosch,,3,,,
140859,BRAVO:ARR,90,Oss - 's-Hertogenbosch,,3,,,
140860,BRAVO:ARR,91,Uden - Cuijk,,3,,,
140861,BRAVO:ARR,91,Uden - Cuijk,,3,,,
140862,BRAVO:ARR,92,Grave - Cuijk,,3,,,
140863,BRAVO:ARR,92,Grave - Cuijk,,3,,,
140864,BRAVO:ARR,96,Grave - Oss,,3,,,
140865,BRAVO:ARR,96,Grave - Oss,,3,,,
140866,BRAVO:ARR,99,Nijmegen - Uden,,3,,,
140867,BRAVO:ARR,99,Nijmegen - Uden,,3,,,
140868,BRAVO:ARR,131,Tilburg - Gilze,,3,,,
140869,BRAVO:ARR,131,Tilburg - Gilze,,3,,,
140870,BRAVO:ARR,135,Wijk en Aalburg - 's-Hertogenbosch,,3,0000ff,ffffff,
140871,BRAVO:ARR,135,Wijk en Aalburg - 's-Hertogenbosch,,3,0000ff,ffffff,
140872,BRAVO:ARR,136,Tilburg  via Waalwijk - 's-Hertogenbosch,,3,,,
140873,BRAVO:ARR,136,Tilburg  via Waalwijk - 's-Hertogenbosch,,3,,,
140874,BRAVO:ARR,137,Tilburg - Baarle-Nassau,,3,0000ff,ffffff,
140875,BRAVO:ARR,137,Tilburg - Baarle-Nassau,,3,0000ff,ffffff,
140876,BRAVO:ARR,140,Tilburg  via Oisterwijk - 's-Hertogenbosch,,3,,,
140877,BRAVO:ARR,140,Tilburg  via Oisterwijk - 's-Hertogenbosch,,3,,,
140878,BRAVO:ARR,141,Tilburg  via Moergestel - Best,,3,,,
140879,BRAVO:ARR,141,Tilburg  via Moergestel - Best,,3,,,
140880,BRAVO:ARR,142,Tilburg  via Hilvarenbeek - Best,,3,,,
140881,BRAVO:ARR,142,Tilburg  via Hilvarenbeek - Best,,3,,,
140882,BRAVO:ARR,143,Tilburg via Hilvarenbeek - Reusel,,3,,,
140883,BRAVO:ARR,143,Tilburg via Hilvarenbeek - Reusel,,3,,,
140884,BRAVO:ARR,154,'s-Hertogenbosch - Eindhoven,,3,,,
140885,BRAVO:ARR,154,'s-Hertogenbosch - Eindhoven,,3,,,
140886,BRAVO:ARR,156,'s-Hertogenbosch - Eindhoven,,3,,,
140887,BRAVO:ARR,156,'s-Hertogenbosch - Eindhoven,,3,,,
140888,BRAVO:ARR,157,Oss - Eindhoven,,3,,,
140889,BRAVO:ARR,157,Oss - Eindhoven,,3,,,
140890,BRAVO:ARR,158,Veghel - 's-Hertogenbosch,,3,,,
140891,BRAVO:ARR,158,Veghel - 's-Hertogenbosch,,3,,,
140892,BRAVO:ARR,203,Liempde - 's-Hertogenbosch,,3,,,
140893,BRAVO:ARR,203,Liempde - 's-Hertogenbosch,,3,,,
140894,BRAVO:ARR,204,Best - Schijndel,,3,,,
140895,BRAVO:ARR,204,Best - Schijndel,,3,,,
140896,BRAVO:ARR,207,'s-Hertogenbosch - Cromvoirt,,3,,,
140897,BRAVO:ARR,207,'s-Hertogenbosch - Cromvoirt,,3,,,
140898,BRAVO:ARR,238,Grave - Boxmeer,,3,,,
140899,BRAVO:ARR,238,Grave - Boxmeer,,3,,,
140900,BRAVO:ARR,239,Oisterwijk via Cromvoirt - 's-Hertogenbosch,,3,,,
140901,BRAVO:ARR,239,Oisterwijk via Cromvoirt - 's-Hertogenbosch,,3,,,
140902,BRAVO:ARR,242,Hilvarenbeek via Diessen - Middelbeers,,3,,,
140903,BRAVO:ARR,242,Hilvarenbeek via Diessen - Middelbeers,,3,,,
140904,BRAVO:ARR,250,Bokhoven - 's-Hertogenbosch CS,,3,,,
140905,BRAVO:ARR,250,Bokhoven - 's-Hertogenbosch CS,,3,,,
140906,BRAVO:ARR,251,Rosmalen - Uden,,3,,,
140907,BRAVO:ARR,251,Rosmalen - Uden,,3,,,
140908,BRAVO:ARR,253,Boerdonk - Veghel,,3,,,
140909,BRAVO:ARR,253,Boerdonk - Veghel,,3,,,
140910,BRAVO:ARR,254,Schaijk - Uden,,3,,,
140911,BRAVO:ARR,254,Schaijk - Uden,,3,,,
140912,BRAVO:ARR,255,Boxmeer - Venray,,3,,,
140913,BRAVO:ARR,255,Boxmeer - Venray,,3,,,
140914,BRAVO:ARR,256,Veghel - Venhorst,,3,,,
140915,BRAVO:ARR,256,Veghel - Venhorst,,3,,,
140916,BRAVO:ARR,262,Maren Kessel - Oss,,3,,,
140917,BRAVO:ARR,262,Maren Kessel - Oss,,3,,,
140918,BRAVO:ARR,289,Hilvarenbeek via Moergestel - Oisterwijk,,3,,,
140919,BRAVO:ARR,289,Hilvarenbeek via Moergestel - Oisterwijk,,3,,,
140920,BRAVO:ARR,292,Sint Anthonis - Boxmeer,,3,,,
140921,BRAVO:ARR,292,Sint Anthonis - Boxmeer,,3,,,
140922,BRAVO:ARR,293,Hilvarenbeek via Diessen - Bladel,,3,,,
140923,BRAVO:ARR,293,Hilvarenbeek via Diessen - Bladel,,3,,,
140924,BRAVO:ARR,294,Oss - Ravenstein,,3,,,
140925,BRAVO:ARR,294,Oss - Ravenstein,,3,,,
140926,BRAVO:ARR,295,Hilvarenbeek - Goirle,,3,,,
140927,BRAVO:ARR,295,Hilvarenbeek - Goirle,,3,,,
140928,BRAVO:ARR,296,Oss - Megen,,3,,,
140929,BRAVO:ARR,296,Oss - Megen,,3,,,
140930,BRAVO:ARR,299,Oirschot - Sint Michielsgestel,,3,,,
140931,BRAVO:ARR,299,Oirschot - Sint Michielsgestel,,3,,,
140932,BRAVO:ARR,300,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
140933,BRAVO:ARR,300,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
140934,BRAVO:ARR,301,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
140935,BRAVO:ARR,301,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
140936,BRAVO:ARR,305,Oss via Uden - Eindhoven,,3,0080ff,000000,
140937,BRAVO:ARR,305,Oss via Uden - Eindhoven,,3,0080ff,000000,
140938,BRAVO:ARR,306,Uden - 's-Hertogenbosch,,3,004080,ffffff,
140939,BRAVO:ARR,306,Uden - 's-Hertogenbosch,,3,004080,ffffff,
140964,BRAVO:ARR,1,Centraal Station - De Aawijk,,3,0080ff,000000,
140965,BRAVO:ARR,1,Centraal Station - De Aawijk,,3,0080ff,000000,
140966,BRAVO:ARR,2,Hambaken - Centraal Station,,3,800080,ffffff,
140967,BRAVO:ARR,2,Hambaken - Centraal Station,,3,800080,ffffff,
140968,BRAVO:ARR,3,Rosmalen - Centraal Station,,3,800000,ffffff,
140969,BRAVO:ARR,3,Rosmalen - Centraal Station,,3,800000,ffffff,
140970,BRAVO:ARR,4,Groote Wielen via CS - De Kruiskamp,,3,,,
140971,BRAVO:ARR,4,Groote Wielen via CS - De Kruiskamp,,3,,,
140972,BRAVO:ARR,5,Engelen - Centraal Station,,3,808040,000000,
140973,BRAVO:ARR,5,Engelen - Centraal Station,,3,808040,000000,
140974,BRAVO:ARR,6,Empel - Centraal Station,,3,ff0080,000000,
140975,BRAVO:ARR,6,Empel - Centraal Station,,3,ff0080,000000,
140976,BRAVO:ARR,7,Maasoever - Centraal Station,,3,004000,ffffff,
140977,BRAVO:ARR,7,Maasoever - Centraal Station,,3,004000,ffffff,
140978,BRAVO:ARR,8,Maasoever via CS en JBZ - Vught,,3,00ff00,000000,
140979,BRAVO:ARR,8,Maasoever via CS en JBZ - Vught,,3,00ff00,000000,
140980,BRAVO:ARR,9,Maasoever via CS en JBZ - Vught,,3,008080,ffffff,
140981,BRAVO:ARR,9,Maasoever via CS en JBZ - Vught,,3,008080,ffffff,
140982,BRAVO:ARR,10,Maaspoort - CS,,3,008080,ffffff,
140983,BRAVO:ARR,10,Maaspoort - CS,,3,008080,ffffff,
140984,BRAVO:ARR,11,Centraal Station - De Aawijk,,3,,,
140985,BRAVO:ARR,11,Centraal Station - De Aawijk,,3,,,
140986,BRAVO:ARR,60,P+R Deutersestraat - Centrum v.v.,,3,,,
140987,BRAVO:ARR,60,P+R Deutersestraat - Centrum v.v.,,3,,,
140988,BRAVO:ARR,70,P+R De Vliert - Centrum v.v.,,3,,,
140989,BRAVO:ARR,70,P+R De Vliert - Centrum v.v.,,3,,,
140990,BRAVO:ARR,80,P+R Pettelaarpark - Centrum v.v.,,3,,,
140991,BRAVO:ARR,80,P+R Pettelaarpark - Centrum v.v.,,3,,,
140992,BRAVO:ARR,1,ETZ Elisabeth via CS - Noord-Quirijnstok,,3,,,
140993,BRAVO:ARR,1,ETZ Elisabeth via CS - Noord-Quirijnstok,,3,,,
140994,BRAVO:ARR,2,Goirle via CS - Reeshof,,3,,,
140995,BRAVO:ARR,2,Goirle via CS - Reeshof,,3,,,
140996,BRAVO:ARR,3,Reeshof - Centraal Station,,3,,,
140997,BRAVO:ARR,3,Reeshof - Centraal Station,,3,,,
140998,BRAVO:ARR,4,Centraal Station - Reeshof,,3,,,
140999,BRAVO:ARR,4,Centraal Station - Reeshof,,3,,,
141000,BRAVO:ARR,5,Centraal Station - Noord-Stokhasselt,,3,,,
141001,BRAVO:ARR,5,Centraal Station - Noord-Stokhasselt,,3,,,
141002,BRAVO:ARR,6,Centraal Station - Noord-Heikant,,3,,,
141003,BRAVO:ARR,6,Centraal Station - Noord-Heikant,,3,,,
141004,BRAVO:ARR,7,De Blaak via CS - West-Paletplein,,3,,,
141005,BRAVO:ARR,7,De Blaak via CS - West-Paletplein,,3,,,
141006,BRAVO:ARR,8,Centraal Station - Het Laar,,3,,,
141007,BRAVO:ARR,8,Centraal Station - Het Laar,,3,,,
141008,BRAVO:ARR,9,Centraal Station via Berkel-Enschot - Udenhout,,3,,,
141009,BRAVO:ARR,9,Centraal Station via Berkel-Enschot - Udenhout,,3,,,
141010,BRAVO:ARR,800,'s-Hertogenbosch - De Efteling,,3,,,
141011,BRAVO:ARR,800,'s-Hertogenbosch - De Efteling,,3,,,
141012,BRAVO:ARR,801,Tilburg - De Efteling,,3,,,
141013,BRAVO:ARR,801,Tilburg - De Efteling,,3,,,
141014,BRAVO:ARR,174,Made via Waalwijk - Wijk en Aalburg Kromme Nol,,3,8dc63f,000000,
141015,BRAVO:ARR,174,Made via Waalwijk - Wijk en Aalburg Kromme Nol,,3,8dc63f,000000,
141016,BRAVO:ARR,181,'s-Hertogenbosch via Altena - Gorinchem,,3,00bcf2,000000,
141017,BRAVO:ARR,181,'s-Hertogenbosch via Altena - Gorinchem,,3,00bcf2,000000,
141018,BRAVO:ARR,360,Rotterdam via Bergen op Zoom - Putte,,3,00a6de,000000,
141019,BRAVO:ARR,361,Oud Gastel via Bergen op Zoom - Ossendrecht,,3,4ec1e8,000000,
141020,BRAVO:ARR,370,Geertuidenberg via Breda CS - Etten-Leur Vosdonk,,3,90d2ee,000000,
141021,BRAVO:ARR,371,Tilburg via Breda CS - Etten-Leur Centrum,,3,4ec1e8,000000,
141022,BRAVO:ARR,372,Oosterhout via Breda CS - Breda Bijster,,3,00b2e3,000000,
141023,BRAVO:ARR,373,Zevenbergen via Prinsenbeek - Breda,,3,4ec1e8,000000,
141024,BRAVO:ARR,374,Made via Breda - Zundert,,3,4ec1e8,000000,
141025,BRAVO:ARR,375,Baarle-Nassau - Breda,,3,00a6de,000000,
141026,BRAVO:ARR,380,Geertuidenberg via Breda/A27 - Oud Gastel,,3,00a6de,000000,
141309,BRAVO:ARR,601,Centraal Station - Stappegoor,,3,,,
141310,BRAVO:ARR,601,Centraal Station - Stappegoor,,3,,,
141311,BRAVO:ARR,602,Waalwijk - Tilburg Stappegoor,,3,,,
141312,BRAVO:ARR,602,Waalwijk - Tilburg Stappegoor,,3,,,
141313,BRAVO:ARR,605,Uden - Eindhoven,,3,,,
141314,BRAVO:ARR,605,Uden - Eindhoven,,3,,,
141315,BRAVO:ARR,637,Baarle-Nassau - Tilburg,,3,0000ff,ffffff,
141316,BRAVO:ARR,637,Baarle-Nassau - Tilburg,,3,0000ff,ffffff,
141317,BRAVO:ARR,638,Grave - Cuijk,,3,,,
141318,BRAVO:ARR,638,Grave - Cuijk,,3,,,
141319,BRAVO:ARR,639,Udenhout - 's-Hertogenbosch,,3,,,
141320,BRAVO:ARR,639,Udenhout - 's-Hertogenbosch,,3,,,
141321,BRAVO:ARR,643,Boxtel - 's-Hertogenbosch,,3,,,
141322,BRAVO:ARR,643,Boxtel - 's-Hertogenbosch,,3,,,
141323,BRAVO:ARR,644,Boxtel - Veghel,,3,,,
141324,BRAVO:ARR,644,Boxtel - Veghel,,3,,,
141325,BRAVO:ARR,655,Veghel - Gemert,,3,,,
141326,BRAVO:ARR,655,Veghel - Gemert,,3,,,
141327,BRAVO:ARR,662,Maren-Kessel - Oss,,3,,,
141328,BRAVO:ARR,662,Maren-Kessel - Oss,,3,,,
141329,BRAVO:ARR,690,Grave via Heesch - Den Bosch,,3,,,
141330,BRAVO:ARR,690,Grave via Heesch - Den Bosch,,3,,,
141331,BRAVO:ARR,692,Wilbertoord - Boxmeer,,3,,,
141332,BRAVO:ARR,692,Wilbertoord - Boxmeer,,3,,,
141333,BRAVO:ARR,682,Wagenberg via Made - Andel Prinsentuin,,3,f7941d,000000,
141334,BRAVO:ARR,683,Dongen via Oosterhout - Andel Prinsentuin,,3,f7941d,000000,
141335,BRAVO:ARR,684,Kromme Nol - Andel Prinsentuin,,3,f7941d,000000,
141336,BRAVO:ARR,684,Kromme Nol - Andel Prinsentuin,,3,f7941d,000000,
138734,BRAVO:CXX,2,Eindhoven Blixembosch Oost - Station,,3,,,
138735,BRAVO:CXX,3,Eindhoven Blixembosch West - Station,,3,,,
138736,BRAVO:CXX,4,Eindhoven Heesterakker - Station,,3,,,
138737,BRAVO:CXX,5,Eindhoven 't Hofke - Station,,3,,,
138738,BRAVO:CXX,6,Nuenen - Eindhoven Station,,3,,,
138739,BRAVO:CXX,7,Veldhoven MMC - Eindhoven Station,,3,,,
138740,BRAVO:CXX,8,Acht - Station,,3,,,
138741,BRAVO:CXX,9,Best Station - Eindhoven Station,,3,,,
138742,BRAVO:CXX,10,Oirschot Kazerne - Eindhoven Station,,3,,,
138743,BRAVO:CXX,11,Weert Station - Maarheeze - Eindhoven Station,,3,,,
138744,BRAVO:CXX,12,Eindhoven Gijzenrooi - Eindhoven Station,,3,,,
138745,BRAVO:CXX,14,Veldhoven Zilverackers - Eindhoven Station,,3,,,
138746,BRAVO:CXX,15,Veldhoven Abdijlaan - Eindhoven Station,,3,,,
138747,BRAVO:CXX,16,Veldhoven MMC - Eindhoven Station,,3,,,
138748,BRAVO:CXX,17,Eindhoven Kortonjolaan - Station,,3,,,
138749,BRAVO:CXX,18,Bergeijk - Veldhoven - Eindhoven Station,,3,,,
138750,BRAVO:CXX,19,Bladel - Eersel - Eindhoven Station,,3,,,
138751,BRAVO:CXX,20,Veldhoven MMC - Airport - Best Station,,3,,,
138752,BRAVO:CXX,21,Son en Breugel - Ekkersrijt,,3,,,
138753,BRAVO:CXX,23,Helmond Station - Boxmeer Station,,3,,,
138754,BRAVO:CXX,24,Helmond Station - Mierlo - Eindhoven Station,,3,,,
138755,BRAVO:CXX,25,Helmond Station - Donk - Gemert,,3,,,
138756,BRAVO:CXX,26,Helmond Station - Gemert,,3,,,
138757,BRAVO:CXX,28,Meijel - Deurne,,3,,,
138758,BRAVO:CXX,51,Eeuwsels - Helmond Station,,3,,,
138759,BRAVO:CXX,52,Helmond Station - Rijpelberg,,3,,,
138760,BRAVO:CXX,53,Helmond Station - Helmond Straakven,,3,,,
138761,BRAVO:CXX,54,Helmond Station - Brouwhuis,,3,,,
138762,BRAVO:CXX,55,Helmond - Stiphout,,3,,,
138763,BRAVO:CXX,114,Eindhoven Station - De Hurk,,3,,,
138764,BRAVO:CXX,119,Eindhoven Station - Veldhoven ASML,,3,,,
138765,BRAVO:CXX,120,Veldhoven ASML - Best Station,,3,,,
138766,BRAVO:CXX,123,Boxmeer - Gemert,,3,,,
138767,BRAVO:CXX,150,Helmond Station - Station 't Hout,,3,,,
138785,BRAVO:CXX,317,Dommelen - Valkenswaard - Eindhoven Station,,3,,,
138786,BRAVO:CXX,318,Luyksgestel - Valkenswaard - Eindhoven Station,,3,,,
138787,BRAVO:CXX,319,Reusel - Eersel - Eindhoven Station,,3,,,
138788,BRAVO:CXX,320,Helmond Station - Asten - Eindhoven Station,,3,,,
138789,BRAVO:CXX,321,Gemert - Eindhoven Station,,3,,,
138790,BRAVO:CXX,322,Uden - Gerwen - Eindhoven Station,,3,,,
138791,BRAVO:CXX,323,Gemert - Eindhoven Station,,3,,,
138792,BRAVO:CXX,324,Geldrop Coevering - Eindhoven Station,,3,,,
138793,BRAVO:CXX,400,Eindhoven Airport - Eindhoven Station,,3,,,
138794,BRAVO:CXX,401,Eindhoven Airport - Eindhoven Station,,3,,,
138795,BRAVO:CXX,402,Veldhoven Zonderwijk - Eindhoven Station,,3,,,
138796,BRAVO:CXX,403,Veldhoven de Dom/Berg - Eindhoven Station,,3,,,
138797,BRAVO:CXX,404,Nuenen - Summa College - Eindhoven Station,,3,,,
138798,BRAVO:CXX,405,Eindhoven Achtse Barrier - Station,,3,,,
138799,BRAVO:CXX,406,Son - Ekkersrijt - Eindhoven Station,,3,,,
138800,BRAVO:CXX,407,High Tech Campus - Eindhoven Station,,3,,,
138801,BRAVO:CXX,408,High Tech Campus - Eindhoven Station,,3,,,
138802,BRAVO:CXX,610,Eindhoven Internationale school - Station,,3,,,
138803,BRAVO:CXX,614,Eindhoven Station - J.Eliasweg,,3,,,
138805,BRAVO:CXX,656,Budel-Maarheeze-Valkenswaard,,3,,,
138659,BRENG,1,De Laar - Arnhem CS,,3,,,
138660,BRENG,2,Arnhem CS - De Laar,,3,,,
138661,BRENG,3,Arnhem Burgers Zoo - Het Duifje,,3,,,
138662,BRENG,4,WKC Kronenburg - Het Duifje,,3,,,
138663,BRENG,5,Arnhem Schuytgraaf - Presikhaaf,,3,,,
138664,BRENG,6,Arnhem CS - Elsweide,,3,,,
138665,BRENG,7,Arnhem Geitenkamp - Rijkerswoerd,,3,,,
138666,BRENG,8,Arnhem CS - Velp,,3,,,
138667,BRENG,9,Schaarsbergen - Arnhem CS,,3,,,
138668,BRENG,10,Arnhem CS - Papendal,,3,,,
138669,BRENG,11,Station Arnhem Zuid - Arnhem CS,,3,,,
138670,BRENG,12,Arnhem CS - IJsseloord 2,,3,,,
138671,BRENG,14,Arnhem CS - Elst - Nijmegen Brakkenstein,,3,,,
138673,BRENG,26,Arnhem CS - Dieren Station,,3,,,
138674,BRENG,27,Arnhem CS - Doetinchem,,3,,,
138675,BRENG,29,Arnhem CS - Doetinchem,,3,,,
138676,BRENG,33,Arnhem CS - Bemmel -  Nijmegen CS,,3,,,
138677,BRENG,35,Bemmel - Elst - Zetten,,3,,,
138679,BRENG,51,Wageningen Station - Arnhem CS,,3,,,
138680,BRENG,54,Renkum - Heteren,,3,,,
138681,BRENG,56,Heteren - Arnhem CS,,3,,,
138682,BRENG,57,Wageningen - Heteren - Arnhem,,3,,,
138683,BRENG,60,Tolkamer - Arnhem CS,,3,,,
138684,BRENG,61,Westervoort Station - Duiven Centerpoort Noord,,3,,,
138685,BRENG,62,Duiven Vergertlaan - Arnhem CS,,3,,,
138686,BRENG,72,Arnhem CS - Huissen Bergerden,,3,,,
138687,BRENG,77,Arnhem CS - CIOS,,3,,,
138688,BRENG,78,Papendal - Beekdal Lyceum,,3,,,
138689,BRENG,300,Arnhem CS - Nijmegen Heyendaal,,3,,,
138690,BRENG,331,Velp Zuid - Arnhem - Nijmegen Weezenhof / Aldenhof,,3,,,
138691,BRENG,352,Wageningen Busstation - Arnhem CS,,3,,,
138692,BRENG,524,Spankeren - Dieren Station,,3,,,
138693,BRENG,525,Dieren Station - Dieren West,,3,,,
138694,BRENG,526,Dieren Station - Dieren Noord,,3,,,
138695,BRENG,555,Aerdt - Zevenaar - Groot Holthuizen,,3,,,
138696,BRENG,556,Heteren - Elst,,3,,,
138697,BRENG,560,Herwen - Zevenaar Ziekenhuis,,3,,,
138698,BRENG,566,Spijk - Zevenaar Station,,3,,,
138699,BRENG,589,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
138700,BRENG,590,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
138701,BRENG,627,Giesbeek - Doetinchem,,3,,,
138703,BRENG,RS32,Arnhem - Doetinchem,,2,,,
138704,BRENG,2,St Maartenskliniek - Nijmegen CS - Lindenholt West,,3,,,
138705,BRENG,3,Oosterhout - Nijmegen CS,,3,,,
138706,BRENG,4,Nijmegen Aldenhof - Dukenburg - Lindenholt Oost,,3,,,
138707,BRENG,5,Beuningen - Groesbeek de Horst,,3,,,
138708,BRENG,6,Nijmegen Station Dukenburg - CS - Neerbosch Oost,,3,,,
138709,BRENG,8,Nijmegen Hatert - CS - Berg en Dal,,3,,,
138710,BRENG,9,Nijmegen CS - Grave Busstation,,3,,,
138711,BRENG,10,Nijmegen CS - Heyendaal - CS,,3,,,
138712,BRENG,11,Beuningen - Nijmegen Dukenburg,,3,,,
138713,BRENG,12,Druten - Nijmegen CS,,3,,,
138714,BRENG,13,Dukenburg - Bijsterhuizen,,3,,,
138715,BRENG,15,Lent - CS - Wijchen Zuid,,3,,,
138716,BRENG,42,Tiel - Druten,,3,,,
138717,BRENG,58,Emmerich - Kleve Bahnhof - Nijmegen CS - Heyendaal,,3,,,
138718,BRENG,65,Beuningen Kerk - Wijchen Mozaiek,,3,,,
138719,BRENG,76,Millingen - Groesbeek,,3,,,
138720,BRENG,80,Millingen - Ooij - Nijmegen CS,,3,,,
138721,BRENG,82,Millingen - Nijmegen CS,,3,,,
138722,BRENG,83,Nijmegen CS - Gennep - Venlo Station,,3,,,
138723,BRENG,85,Nijmegen CS - Druten Busstation,,3,,,
138724,BRENG,89,Nijmegen CS - Druten Busstation,,3,,,
138725,BRENG,99,Nijmegen CS - Grave - Uden Busstation,,3,,,
138726,BRENG,561,Wijchen Station - Malden Schoolstraat,,3,,,
138727,BRENG,562,Beek - Groesbeek - Malden,,3,,,
138728,BRENG,563,Wijchen Mozaiek - Batenburg RK Kerk,,3,,,
138729,BRENG,564,Groesbeek Stekkenberg - Molenhoek Station,,3,,,
138730,BRENG,565,Beuningen Kerk - Wijchen Mozaiek,,3,,,
138731,BRENG,568,Wijchen Mozaiek - Escharen Burg. De Bourbonplein,,3,,,
138732,BRENG,569,Malden Schoolstraat - Middelaar Gemeenschapshuis,,3,,,
139808,BRENG,29,Arnhem CS - Doetinchem,,3,,,
139809,BRENG,352,Wageningen Busstation - Velp Beekhuizenseweg,,3,,,
139810,BRENG,42,Druten Busstation - Tiel Station,,3,,,
139811,BRENG,83,Nijmegen CS - Gennep - Venlo Station,,3,,,
139812,BRENG,99,Nijmegen CS - Grave - Uden Busstation,,3,,,
138451,CXX,N30,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
138452,CXX,N47,Uithoorn Busstation - Amsterdam CS,,3,ffcc00,000000,
138453,CXX,N57,Aalsmeer Busstation - Amsterdam CS,,3,ffcc00,000000,
138454,CXX,N90,Knooppunt Schiphol Noord - Schiphol P30,,3,0059ff,ffffff,
138455,CXX,N97,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,,3,ffcc00,000000,
138457,CXX,160,Hoofddorp Centrum - Hoofddorp Station,,3,afb4b9,000000,
138458,CXX,161,Zwanenburg Kinheim - Hoofddorp Station,,3,afb4b9,000000,
138459,CXX,162,Lisse Centrum - Hoofddorp Station,,3,afb4b9,000000,
138462,CXX,169,Hoofddorp: Station - Spaarne Gasthuis,,3,afb4b9,000000,
138463,CXX,171,Aalsmeer Busstation - Amsterdam Bijlmer ArenA,,3,afb4b9,000000,
138464,CXX,174,Uithoorn - Amstelveen KLM Hoofdkantoor,,3,afb4b9,000000,
138465,CXX,178,Amstelveen Poortwachter - Amsterdam Station Zuid,,3,afb4b9,000000,
138477,CXX,244,Beverwijk Station - Amsterdam Station Zuid,,3,d1ea32,000000,
138478,CXX,255,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
138479,CXX,257,Amsterdam Elandsgracht - Aalsmeer Busstation,,3,afb4b9,000000,
138480,CXX,271,Amsterdam Gaasperplas - Aalsmeer Floraholland,,3,afb4b9,000000,
138481,CXX,274,Uithoorn Amstelplein - Uithoorn Willem Klooslaan,,3,afb4b9,000000,
138491,CXX,401,Bennebroek Anemonenplein - Hoofddorp Station,,3,afb4b9,000000,
